seed,family,strategy,samples,queries,d_H,policy_risk
19,inventory_threshold,active_adaptive_bisection,200,189,0.03125,0.01616
19,inventory_threshold,uniform,500,500,0.2524233927210269,0.13161
19,inventory_threshold,active_adaptive_bisection,500,480,0.015625,0.01
19,inventory_threshold,uniform,1000,1000,0.20807369479303106,0.12671
19,inventory_threshold,active_adaptive_bisection,1000,999,0.0078125,0.00417
19,inventory_threshold,uniform,2000,2000,0.12363588428805539,0.06631
19,inventory_threshold,active_adaptive_bisection,2000,1980,0.00390625,0.00187
19,inventory_threshold,uniform,5000,5000,0.038565337079348394,0.01305
19,inventory_threshold,active_adaptive_bisection,5000,4968,0.0009765625,0.00059
19,inventory_threshold,uniform,10000,10000,0.007644983215804313,0.004
19,inventory_threshold,active_adaptive_bisection,10000,9945,0.00048828125,0.00037
19,inventory_threshold,uniform,25000,25000,0.005752050911351891,0.00188
19,inventory_threshold,active_adaptive_bisection,25000,20076,0.000244140625,0.00025
19,inventory_threshold,uniform,50000,50000,0.003144250973640683,0.00115
19,inventory_threshold,active_adaptive_bisection,50000,21510,0.0001220703125,7e-05
19,inventory_threshold,uniform,100000,100000,0.0023996832810019852,0.0013
19,inventory_threshold,active_adaptive_bisection,100000,22944,6.103515625e-05,5e-05
19,machine_replacement,uniform,100,100,0.15217391304347827,0.09899
19,machine_replacement,active_adaptive_bisection,100,84,0.028373430962343127,0.01641
19,machine_replacement,uniform,200,200,0.15217391304347827,0.09899
19,machine_replacement,active_adaptive_bisection,200,189,0.02981916272451468,0.01613
19,machine_replacement,uniform,500,500,0.42396129757204304,0.14077
19,machine_replacement,active_adaptive_bisection,500,480,0.015170206476259773,0.00826
19,machine_replacement,uniform,1000,1000,0.14729622384523844,0.09703
19,machine_replacement,active_adaptive_bisection,1000,999,0.00749130207385848,0.00423
19,machine_replacement,uniform,2000,2000,0.07653814395451308,0.04224
19,machine_replacement,active_adaptive_bisection,2000,1980,0.0036852777244338886,0.00189
19,machine_replacement,uniform,5000,5000,0.021663535730027828,0.00607
19,machine_replacement,active_adaptive_bisection,5000,4968,0.0009570881993996028,0.00086
19,machine_replacement,uniform,10000,10000,0.010279582309638477,0.00472
19,machine_replacement,active_adaptive_bisection,10000,9984,0.0004870376739585236,0.0004
19,machine_replacement,uniform,25000,25000,0.0027290787519481385,0.00144
19,machine_replacement,active_adaptive_bisection,25000,20076,0.0002437853175595306,0.00019
19,machine_replacement,uniform,50000,50000,0.0018722403605732074,0.0011
19,machine_replacement,active_adaptive_bisection,50000,21510,0.00012171500505953059,7e-05
19,machine_replacement,uniform,100000,100000,0.001270911417334264,0.0004
19,machine_replacement,active_adaptive_bisection,100000,22944,6.067984880953059e-05,3e-05
19,admission_control,uniform,100,100,0.5,0.27874
19,admission_control,active_adaptive_bisection,100,79,0.10325139470013944,0.04648
19,admission_control,uniform,200,200,0.5,0.27874
19,admission_control,active_adaptive_bisection,200,179,0.03698300473673466,0.02218
19,admission_control,uniform,500,500,0.47169597250339,0.1699
19,admission_control,active_adaptive_bisection,500,456,0.021617790984027163,0.01027
19,admission_control,uniform,1000,1000,0.2871498466543819,0.13628
19,admission_control,active_adaptive_bisection,1000,950,0.0078125,0.00541
19,admission_control,uniform,2000,2000,0.22675921171329017,0.07583
19,admission_control,active_adaptive_bisection,2000,1892,0.00568463183541819,0.00284
19,admission_control,uniform,5000,5000,0.051603627263992036,0.02341
19,admission_control,active_adaptive_bisection,5000,4980,0.0015291232405247913,0.00072
19,admission_control,uniform,10000,10000,0.05157856842809405,0.0214
19,admission_control,active_adaptive_bisection,10000,9896,0.00048828125,0.00027
19,admission_control,uniform,25000,25000,0.04663707452477006,0.02099
19,admission_control,active_adaptive_bisection,25000,19128,0.000244140625,0.00017
19,admission_control,uniform,50000,50000,0.04538921958463149,0.02152
19,admission_control,active_adaptive_bisection,50000,20483,0.0001220703125,0.0001
19,admission_control,uniform,100000,100000,0.04580850427957367,0.02111
19,admission_control,active_adaptive_bisection,100000,21838,6.103515625e-05,4e-05
19,resource_allocation,uniform,100,100,0.4964027580075816,0.33661
19,resource_allocation,active_adaptive_bisection,100,84,0.03257011140332189,0.02481
19,resource_allocation,uniform,200,200,0.4964027580075816,0.33661
19,resource_allocation,active_adaptive_bisection,200,189,0.029953793978635623,0.01754
19,resource_allocation,uniform,500,500,0.32248394041690576,0.12868
19,resource_allocation,active_adaptive_bisection,500,480,0.015414121408328041,0.00873
19,resource_allocation,uniform,1000,1000,0.19490753791999227,0.12981
19,resource_allocation,active_adaptive_bisection,1000,999,0.007601850069840821,0.00493
19,resource_allocation,uniform,2000,2000,0.10106325837542574,0.06985
19,resource_allocation,active_adaptive_bisection,2000,1980,0.0038930201381990326,0.00222
19,resource_allocation,uniform,5000,5000,0.04710016551517926,0.02109
19,resource_allocation,active_adaptive_bisection,5000,4968,0.0009401523146759239,0.00052
19,resource_allocation,uniform,10000,10000,0.027519316114938186,0.01794
19,resource_allocation,active_adaptive_bisection,10000,9945,0.0004858130971262531,0.00039
19,resource_allocation,uniform,25000,25000,0.02493403315027065,0.0176
19,resource_allocation,active_adaptive_bisection,25000,20076,0.00024340871997247104,0.00012
19,resource_allocation,uniform,50000,50000,0.02508617984119893,0.01762
19,resource_allocation,active_adaptive_bisection,50000,21510,0.00012200175837440153,0.0001
19,resource_allocation,uniform,100000,100000,0.024415146086299577,0.01789
19,resource_allocation,active_adaptive_bisection,100000,22944,6.0966602124401525e-05,5e-05
19,random_structured,uniform,100,100,0.5,0.42369
19,random_structured,active_adaptive_bisection,100,64,0.027532731507915742,0.00836
19,random_structured,uniform,200,200,0.5,0.42369
19,random_structured,active_adaptive_bisection,200,159,0.030596450580456347,0.01437
19,random_structured,uniform,500,500,0.35097792678409667,0.12037
19,random_structured,active_adaptive_bisection,500,486,0.01704050998258244,0.00785
19,random_structured,uniform,1000,1000,0.3900323420398478,0.147
19,random_structured,active_adaptive_bisection,1000,951,0.007598832925671539,0.00345
19,random_structured,uniform,2000,2000,0.5066306645673664,0.10627
19,random_structured,active_adaptive_bisection,2000,1924,0.0038531895811771966,0.00176
19,random_structured,uniform,5000,5000,0.06188913935376761,0.01767
19,random_structured,active_adaptive_bisection,5000,4880,0.001373195728127663,0.00051
19,random_structured,uniform,10000,10000,0.037818963997546695,0.00718
19,random_structured,active_adaptive_bisection,10000,9594,0.00048676579349249405,0.00032
19,random_structured,uniform,25000,25000,0.010894782079347909,0.00218
19,random_structured,active_adaptive_bisection,25000,16164,0.00024297414149188068,0.00015
19,random_structured,uniform,50000,50000,0.004822099384468426,0.00161
19,random_structured,active_adaptive_bisection,50000,17272,0.00012090382899188068,7e-05
19,random_structured,uniform,100000,100000,0.0025693154760637604,0.00105
19,random_structured,active_adaptive_bisection,100000,18380,5.995591599172734e-05,3e-05
20,inventory_threshold,uniform,100,100,0.44999999999999996,0.2763
20,inventory_threshold,active_adaptive_bisection,100,84,0.03125,0.01819
20,inventory_threshold,uniform,200,200,0.44999999999999996,0.22807
20,inventory_threshold,active_adaptive_bisection,200,189,0.03125,0.01734
20,inventory_threshold,uniform,500,500,0.19912706018322607,0.12968
20,inventory_threshold,active_adaptive_bisection,500,480,0.015625,0.00994
20,inventory_threshold,uniform,1000,1000,0.13339108519423193,0.10109
20,inventory_threshold,active_adaptive_bisection,1000,999,0.0078125,0.00473
20,inventory_threshold,uniform,2000,2000,0.11823986752262039,0.04912
20,inventory_threshold,active_adaptive_bisection,2000,1980,0.00390625,0.00224
20,inventory_threshold,uniform,5000,5000,0.04346536845647547,0.0174
20,inventory_threshold,active_adaptive_bisection,5000,4968,0.0009765625,0.00057
20,inventory_threshold,uniform,10000,10000,0.023848794093042747,0.00663
20,inventory_threshold,active_adaptive_bisection,10000,9984,0.00048828125,0.00037
20,inventory_threshold,uniform,25000,25000,0.005084022673543187,0.00189
20,inventory_threshold,active_adaptive_bisection,25000,20076,0.000244140625,0.00031
20,inventory_threshold,uniform,50000,50000,0.0020573628328651727,0.00108
20,inventory_threshold,active_adaptive_bisection,50000,21510,0.0001220703125,0.00011
20,inventory_threshold,uniform,100000,100000,0.0022768485518845916,0.00117
20,inventory_threshold,active_adaptive_bisection,100000,22944,6.103515625e-05,0.0001
20,machine_replacement,uniform,100,100,0.15217391304347827,0.09934
20,machine_replacement,active_adaptive_bisection,100,84,0.028373430962343127,0.01676
20,machine_replacement,uniform,200,200,1.6521739130434783,0.37079
20,machine_replacement,active_adaptive_bisection,200,189,0.030830051475552844,0.01623
20,machine_replacement,uniform,500,500,0.196504624370809,0.10496
20,machine_replacement,active_adaptive_bisection,500,480,0.01509126175056752,0.00769
20,machine_replacement,uniform,1000,1000,0.2135270569386164,0.1024
20,machine_replacement,active_adaptive_bisection,1000,999,0.007357706476259773,0.00375
20,machine_replacement,uniform,2000,2000,0.07865044973703195,0.04408
20,machine_replacement,active_adaptive_bisection,2000,1980,0.003823818673822102,0.00209
20,machine_replacement,uniform,5000,5000,0.024580156093157446,0.00886
20,machine_replacement,active_adaptive_bisection,5000,4968,0.0009571333811403404,0.00067
20,machine_replacement,uniform,10000,10000,0.006741611118838753,0.00393
20,machine_replacement,active_adaptive_bisection,10000,9984,0.00048661780373682184,0.00035
20,machine_replacement,uniform,25000,25000,0.004176490989432624,0.00206
20,machine_replacement,active_adaptive_bisection,25000,20076,0.0002437853175595306,0.0002
20,machine_replacement,uniform,50000,50000,0.001782665796214944,0.00092
20,machine_replacement,active_adaptive_bisection,50000,21510,0.00012171500505953059,7e-05
20,machine_replacement,uniform,100000,100000,0.0016147750298028951,0.00072
20,machine_replacement,active_adaptive_bisection,100000,22944,6.067984880953059e-05,3e-05
20,admission_control,uniform,100,100,0.5,0.27846
20,admission_control,active_adaptive_bisection,100,79,0.10325139470013944,0.04617
20,admission_control,uniform,200,200,0.6134490168989548,0.19351
20,admission_control,active_adaptive_bisection,200,179,0.04250829275662149,0.02171
20,admission_control,uniform,500,500,0.33333333333333337,0.12182
20,admission_control,active_adaptive_bisection,500,456,0.021859564201044623,0.01069
20,admission_control,uniform,1000,1000,0.24334380035194086,0.12066
20,admission_control,active_adaptive_bisection,1000,957,0.008069903963178774,0.00547
20,admission_control,uniform,2000,2000,0.10544604208618535,0.05823
20,admission_control,active_adaptive_bisection,2000,1892,0.004341719048559622,0.00279
20,admission_control,uniform,5000,5000,0.05137357251739048,0.02532
20,admission_control,active_adaptive_bisection,5000,4980,0.0009765625,0.00064
20,admission_control,uniform,10000,10000,0.05033113965357794,0.02202
20,admission_control,active_adaptive_bisection,10000,9857,0.00048828125,0.00036
20,admission_control,uniform,25000,25000,0.04555297214783215,0.02127
20,admission_control,active_adaptive_bisection,25000,19128,0.000244140625,0.00016
20,admission_control,uniform,50000,50000,0.04620796974113831,0.02161
20,admission_control,active_adaptive_bisection,50000,20483,0.0001220703125,0.00012
20,admission_control,uniform,100000,100000,0.04606950016772808,0.02136
20,admission_control,active_adaptive_bisection,100000,21838,6.103515625e-05,6e-05
20,resource_allocation,uniform,100,100,0.4964027580075816,0.33316
20,resource_allocation,active_adaptive_bisection,100,84,0.03257011140332189,0.02515
20,resource_allocation,uniform,200,200,0.4964027580075816,0.23041
20,resource_allocation,active_adaptive_bisection,200,189,0.029891936089730953,0.01884
20,resource_allocation,uniform,500,500,0.22404784336537753,0.1379
20,resource_allocation,active_adaptive_bisection,500,480,0.015036590809946349,0.00777
20,resource_allocation,uniform,1000,1000,0.18065628808239886,0.10835
20,resource_allocation,active_adaptive_bisection,1000,999,0.007592811526640597,0.00439
20,resource_allocation,uniform,2000,2000,0.07727060425323906,0.04445
20,resource_allocation,active_adaptive_bisection,2000,1980,0.0037366819195103623,0.00217
20,resource_allocation,uniform,5000,5000,0.0368989702268806,0.02146
20,resource_allocation,active_adaptive_bisection,5000,4968,0.0009626211095106335,0.00059
20,resource_allocation,uniform,10000,10000,0.03552455115828318,0.01708
20,resource_allocation,active_adaptive_bisection,10000,9945,0.0004846547673886814,0.00034
20,resource_allocation,uniform,25000,25000,0.02588889509974701,0.01724
20,resource_allocation,active_adaptive_bisection,25000,20076,0.00024340871997247104,0.00016
20,resource_allocation,uniform,50000,50000,0.02518696237387036,0.01733
20,resource_allocation,active_adaptive_bisection,50000,21510,0.00012200175837440153,9e-05
20,resource_allocation,uniform,100000,100000,0.024865230323745213,0.01722
20,resource_allocation,active_adaptive_bisection,100000,22944,6.0966602124401525e-05,0.0
20,random_structured,uniform,100,100,0.5,0.32744
20,random_structured,active_adaptive_bisection,100,74,0.025496861924686254,0.01841
20,random_structured,uniform,200,200,0.5,0.27895
20,random_structured,active_adaptive_bisection,200,179,0.030061263250177883,0.0251
20,random_structured,uniform,500,500,0.18909516535726253,0.12429
20,random_structured,active_adaptive_bisection,500,462,0.014851121765951825,0.00997
20,random_structured,uniform,1000,1000,0.3467190827633714,0.13704
20,random_structured,active_adaptive_bisection,1000,971,0.007645514220352867,0.0051
